Company Name,Place ID,Author,Rating,Review Text,sentiment,confidence
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Tegan Campbell,5,High quality service.,POSITIVE,0.9972475171089172
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Candii Hi,1,Stop scamming the residences from 16th avenue....,NEGATIVE,0.9800248742103577
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Richard Wu,1,"Very bad experience for closing, management etc",NEGATIVE,0.9996718168258667
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Aditya Financial Services Inc.,4,Very helpful staff,POSITIVE,0.9899060130119324
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Hyper H,1,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Aiman Merchant,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,S J,4,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Juan Lam,1,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Edi Soares,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,BILAL MAQBOOL,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,sharanjit singh batth,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,vidya sanichara,1,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Sarah Wang,1,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Hasan Wasay,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Gurjot Dhillon,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Dinakar N,4,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Anna Avdalyan,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Gurjeet Bhuee,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Jaspreet Kaur,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,amritbir batth,3,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Roy Alexander,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Amandeep singh,1,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Jatinder Samra,3,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Joe Keto,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Fatima Binyamin,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,K Dilawar M,5,,,
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Ali Alzamil,5,"I don’t know where to begin, but I am very happy with my new kitchen and the customer service I was provided. They always kept me up to date with what is going on in my house. Highly recommended & very professional!",POSITIVE,0.9963670969009399
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,sarah kagan,5,"Ecocor Construction has recently completed a kitchen renovation at our home. The quality, service and professionalism is exceptional. I highly recommend this company. Rami truly loves what he does and every person on his team is fantastic and professional. Thank you!!!",POSITIVE,0.9979556798934937
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Kim Nguyen,5,"We are so glad we hired Rami and his team to work on our kitchen and main floor.  We are very happy and satisfied with everything and we love our new kitchen!  Ecocor did an amazing job!  Our kitchen transformation was like day and night.  Everything was done exactly how we wanted and you stayed within our budget and nothing more.  Rami, you went above and beyond to give us what we wanted and what we needed.  We are very grateful for all the wonderful things you have done for us.  We enjoyed working with you and your team.  Everyone was friendly and had a great sense of humour.  Thank you for all the hard work and the excellent quality of work!  We would definitely recommend Ecocor Construction to our friends, family and neighbours.",POSITIVE,0.9875981211662292
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Shannon Hutchinson,5,"Look no further! I am so happy with the work done by the Ecocor team. Rami is professional, knowledgable, and dependable. His attention to detail made our home renovation even better than I could have  ever imagined. I highly recommend him and his team.",POSITIVE,0.9985703229904175
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Thy Nguyen,5,My partner and I were looking for a contractor to  do a complete reno on our home. Ecocore was our first choice and the first company to come to our home to provide a quote. I must say this team was amazing. They were so knowledgeable and accommodating. Remi walked us through everything and what we should expect from him or any contractor. He was honest and suggested that we do our research. He provided us guidance and assistant even when we were shopping for different companies. Unfortunately we did not use Ecocore - for reasons unrelated to the company itself. We felt the need to write a review because of the wholesome service we received from Remi. We are confident that if we had hire them they would have provided amazing service! They will be our #1 choice for future projects.,POSITIVE,0.9988546371459961
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Rüya Tos,5,"I'll be honest, I'm a pretty complicated client but the one thing I know I did right was choose Ecocor. I knew the renovations that I wanted were not typical or easy, but Mr. Rami assured me that I did not have to worry, he would explain step by step what had to be done and why. He didn't just throw a bill at me and tell me ""this is what you need"" like most contractors I have dealt with, he made sure I was 100% comfortable within my budget and he was fully open to any comments or suggestions I had. I can't wait to do more renos and fix up my basement next year with Rami and his team. Thank you again!!!",POSITIVE,0.999403715133667
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,DJ ShelShock,5,Ecocor Construction is one of the best companies I have hired. They completely renovated my entire main floor. It’s absolutely stunning and it we love it. I highly recommend them.,POSITIVE,0.9984530210494995
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Justin K,1,These guys missed their estimate date that was booked about a month in-advance for a full home renovation. I even called them the day of 3-hours in advance of the onsite time to remind them and the person who answered assured me that they were aware of the date. They thenleft me hanging and never even called to apologize and stopped answering my calls the day of. Unprofessional and glad I dodged a bullet on this one.,NEGATIVE,0.9999617338180542
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Kevin Cheyne,5,Rami and his team were excellent to deal with.  I couldn't imagine going through a renovation with anyone else in the future.  They were always willing to go above and beyond.  True professionals.,POSITIVE,0.9986761212348938
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Krave Meals,5,Ecocor construction went above and beyond in our home renovation. Everyone was professional. I totally recommend Ecocor construction worth every penny.,POSITIVE,0.9953161478042603
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,MVP Application and Game Design,5,Thankful for the great work in our Canada office,POSITIVE,0.9925905466079712
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Ed Sliz,5,"Thank you so much for the amazing work! I cannot recommend this company enough. Excellent service, professional and impeccable attention to detail.",POSITIVE,0.986467182636261
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Fabian,5,Hired them for my basement bathroom which was old and outdated. They were professional and fair. Now I’m no longer embarrassed for visitors to use it!,POSITIVE,0.9998490810394287
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Oms Alwaely,5,"Ecocor and Rami make you incredibly satisfied!
Very much recommended!",POSITIVE,0.9991152882575989
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Richard Mory,5,I highly recommend ecocor. They truly go above and beyond. Thank you!,POSITIVE,0.9969866871833801
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Agnes Costa,5,Couldn’t have asked for a better renovation team! These guys get the job done!,POSITIVE,0.9987646341323853
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Hassan Husseini,5,"Attentive to detail, amazing customer service, great prices and just wonderful people to do business with.",POSITIVE,0.9939168095588684
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Joyce Deenah,5,fantastic work and superp customer service.,POSITIVE,0.9947713017463684
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Zenah Mattar,5,,,
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Princess Richard,5,,,
Ecocor Construction,ChIJLeO7za44K4gRDb2YOuTLIO0,Nina Tsougios,5,,,
Fusion Homes,ChIJE1rXfZiEK4gReqaygRXkfKU,Scott Lepold,5,"The Sales and Construction team(s) were excellent. Professional, detailed and skilled at what they do to deliver a quality product/home. Greg Langendyk and team were prompt, empathetic and went above and beyond throughout the construction process. My wife and I couldn't be happier with what was delivered. Thanks Fusion team!",POSITIVE,0.9991775155067444
